,plate,class,fiberid,mjd,redshift,ra,dec,sdss_name,h_beta_flux,h_alpha_flux,oii_3726_flux,oii_3729_flux,oiii_4363_flux,oiii_4959_flux,oiii_5007_flux,sii_6717_flux,sii_6731_flux,nii_6548_flux,nii_6584_flux,rate_SII,rate_OII,rate_OIII,rate_NII
103,274,GALAXY,38,51913,0.06058307,161.06229,-0.58716187,1237648720685564122,7.724938,44.25282,2.077468,5.954829,0.3021083,1.845047,1.505694,6.572122,3.202731,7.169136,21.62377,2.0520368398095252,0.3488711430672485,4.983954429587006,3.0162309656282154
104,274,GALAXY,39,51913,0.09374776,161.12279,-0.025139204,1237648721222500711,25.58445,86.34931,29.19771,39.45787,0.2454037,4.366342,15.50285,20.51349,14.22054,7.446452,22.46022,1.4425253893312069,0.7399717724246139,63.17284539719654,3.016231085623059
105,274,GALAXY,44,51913,0.02609262,160.4309,-0.88969196,1237648720148430968,66.57771,194.5067,105.274,128.5693,0.7231958,45.63716,143.8489,36.19153,23.81123,5.535494,16.69633,1.519935341433433,0.8188113336543016,198.9072668840167,3.016231252350739
106,274,QSO,45,51913,0.2862444,160.52563,-0.65487256,1237654669203341452,91.8594,420.0133,22.6702,30.80778,13.12382,38.6855,139.7552,12.68829,8.155741,44.70266,134.8335,1.555749502099196,0.7358595783272927,10.648972631444199,3.016229906676694
107,274,GALAXY,48,51913,0.09862151,160.28673,-1.0815139,1237654668666339551,9.506123,34.00083,7.087025,15.76402,0.2012365,1.311644,3.865194,7.2772,6.479191,5.108671,15.40893,1.1231649136443114,0.44956965291848144,19.207221353979023,3.0162306400235988
108,274,GALAXY,49,51913,0.1208434,160.38681,-0.82066675,1237654669203275882,39.75036,162.6198,27.35815,20.50108,3.849598,2.81006,10.4223,25.17816,16.60768,20.73773,62.54977,1.5160552226439816,1.3344735984640808,2.707373601087698,3.016230320290601
109,274,QSO,52,51913,0.1353177,160.27971,-1.1793853,1237654668666339548,16.88481,121.3561,45.18228,22.76748,5.118196,62.00317,191.7362,34.51279,35.9584,46.9476,141.6048,0.9597977106879062,1.9845094845806388,37.46167594988547,3.01623086164149
110,274,GALAXY,58,51913,0.02878676,160.33044,-1.0639291,1237654668666339510,19.79746,74.00698,24.63519,47.13676,3.683681,1.636857,10.48112,22.36068,17.72404,7.367665,22.22258,1.2616017567100954,0.5226322301320668,2.8452843772302763,3.0162310582796588
111,274,GALAXY,62,51913,0.09248569,160.79045,-0.29734096,1237654669740343401,28.74901,119.3411,25.38492,30.30212,5.808558,5.541665,12.80791,26.07574,18.64233,15.33737,46.26107,1.3987382478477743,0.8377275253348612,2.2050068192484265,3.0162322484232953
112,274,GALAXY,65,51913,0.03917867,160.93637,-0.42134694,1237648720685498440,2.849994,14.39906,11.09008,8.320565,0.6189065,0.5468759,6.370867,4.983756,3.026838,1.619374,4.884407,1.6465222122888636,1.3328517955210974,10.293747116890838,3.016231580845438
113,274,GALAXY,66,51913,0.06082066,160.90824,-0.33645945,1237654669740343515,13.03709,43.00256,3.745392,6.626189,3.915113,3.408121,4.224933,8.869406,6.612662,5.853871,17.65663,1.341276175918261,0.5652407439630834,1.07913436981257,3.016231481698179
114,274,GALAXY,67,51913,0.1269976,160.94633,-0.081000195,1237648721222369452,8.368328,29.27134,11.33658,12.93182,1.233632,1.24248,8.400056,6.923297,9.269862,5.525712,16.66682,0.7468608486296775,0.8766422669044264,6.809207283857746,3.0162303066102614
115,274,GALAXY,68,51913,0.06118289,160.86662,-0.24409962,1237654669740343511,36.6168,123.9472,60.86592,68.4517,2.827357,12.99139,36.88341,31.11393,20.20128,8.020708,24.19231,1.5401959677802595,0.8891805462829996,13.045190260727598,3.016231235447045
116,274,GALAXY,69,51913,0.06012432,160.99774,-0.46900392,1237648720685563948,138.3552,732.1877,41.60217,39.88363,8.803301,8.275682,23.21639,80.67002,81.52772,138.377,417.377,0.9894796518288502,1.0430888562550602,2.6372368728503095,3.016231021051186
117,274,GALAXY,74,51913,0.1258133,160.81317,0.023208626,1237654670277214454,25.31557,142.8775,27.63244,43.26435,1.81576,15.68276,18.10499,45.0374,34.71692,35.13665,105.9802,1.2972752191150596,0.6386884351665979,9.971025906507467,3.016229492566878
118,274,GALAXY,75,51913,0.1223348,160.9866,-0.3184272,1237654669740409061,12.56903,67.80154,15.68175,9.928144,0.09292978,0.6232113,2.092792,15.13797,7.929405,8.362091,25.222,1.9090928007839174,1.5795248336446368,22.520143704203324,3.0162312273329723
119,274,GALAXY,76,51913,0.07523146,160.86342,-0.39078927,1237654669740343436,5.258764,23.64169,16.56779,0.9768922,2.722594,0.3280036,3.539366,4.033789,3.334973,4.348311,13.11551,1.2095417264247714,16.959691151183314,1.2999977227599855,3.016230899767749
120,274,GALAXY,79,51913,0.1257946,160.7946,-0.015132918,1237648721222304023,11.0498,45.81866,2.538983,9.141989,2.700988,12.48163,15.73784,7.524944,6.482043,8.741328,26.36586,1.1608907870558711,0.27772763673200657,5.826697489955527,3.016230485802615
121,274,GALAXY,86,51913,0.1349766,160.08988,-1.0283999,1237648720148300016,3.190276,14.86755,7.496559,5.443505,3.793051,0.4336824,7.675734,6.669626,4.259756,2.689045,8.110782,1.5657295863894551,1.3771566297817308,2.023630581291947,3.0162314130109387
122,274,GALAXY,92,51913,0.09674314,160.021,-0.71303939,1237654669203079259,3.378831,16.0092,8.856535,13.90959,5.021636,3.182523,6.992601,10.15372,7.909595,4.706604,14.19621,1.2837218593366664,0.6367214993396642,1.3924945973782248,3.0162320858096416
123,274,GALAXY,93,51913,0.2039387,159.98521,-0.77452199,1237654669203079226,15.41699,58.28836,7.423517,20.97409,1.634191,1.73044,9.486465,11.16519,14.14548,12.202,36.80406,0.7893114973829097,0.35393750098335613,5.804991582991217,3.0162317652843798
124,274,GALAXY,95,51913,0.09591585,160.07887,-0.68871315,1237654669203144801,12.36168,57.72734,17.09118,7.314986,0.5131789,1.845399,7.006431,10.76756,5.722167,8.229943,24.82341,1.8817276741486224,2.336461067731367,13.65299898339546,3.0162310966187733
125,274,GALAXY,103,51913,0.1281157,160.72785,-0.26564762,1237654669740277968,22.04477,111.1625,8.245362,15.34836,0.8556044,5.929285,7.243058,16.58961,11.64767,13.27758,40.04825,1.4242857155122013,0.5372145297608344,8.46542864903453,3.0162311204300787
126,274,GALAXY,112,51913,0.1281606,160.74781,-0.055543946,1237648721222303906,14.60466,41.39115,26.96279,31.57887,5.171384,9.136365,20.9027,23.06256,10.29019,12.03799,36.30936,2.241218092182943,0.8538237752015826,4.0419934006061045,3.016231114995111
127,274,GALAXY,113,51913,0.09483168,160.64101,-0.037095393,1237648721222238491,32.53705,143.0828,18.88193,31.35923,0.09905834,2.393929,12.30287,33.64271,24.77298,20.76133,62.62096,1.3580404941189959,0.6021171438201767,124.19822500558763,3.016230655743153
128,274,GALAXY,115,51913,0.09530569,160.77378,-0.054898489,1237648721222303937,25.97646,108.1738,30.35247,28.54985,5.027292,35.83263,111.6197,28.086,19.28242,20.50601,61.85086,1.4565599131229379,1.0631393860212925,22.202748517492118,3.016230851345532
129,274,GALAXY,116,51913,0.0615075,160.78163,-0.094421241,1237648721222303946,111.9039,416.9684,202.7348,186.9311,4.96156,45.61671,142.637,77.89857,56.18871,25.07296,75.62583,1.386374059842271,1.0845429144749055,28.748417836325668,3.0162306325220474
130,274,GALAXY,117,51913,0.1241373,160.58358,0.039046685,0,49.64991,244.8617,24.01855,37.46148,0.59409,29.69833,91.16862,38.0894,28.26208,36.90973,111.3282,1.3477210453016903,0.6411532592946141,153.45927384739687,3.016229053964903
131,274,GALAXY,119,51913,0.1300396,160.54272,-0.5784781,1237648720685367384,1.755262,11.05923,6.029454,5.363726,8.340308,3.539625,4.415852,4.602205,8.585713,4.370914,13.18368,0.5360306127167307,1.1241167054394652,0.5294591039083928,3.0162295574792823
132,274,GALAXY,121,51913,0.08724763,159.91585,-0.90377244,1237648720148169024,14.9258,38.91394,13.65084,19.513,0.7547113,1.209873,13.13613,15.45969,11.41178,9.702875,29.26611,1.354713287497656,0.699576692461436,17.405503269925866,3.0162307563479898
133,274,GALAXY,122,51913,0.07529858,159.8402,-1.1399274,1237654668666142877,5.611055,29.81456,6.517667,6.892316,1.545349,3.249658,6.480858,11.41365,8.299048,7.827569,23.60976,1.3752962990453843,0.9456425097166178,4.193782763634622,3.0162314762092803
134,274,GALAXY,127,51913,0.09578104,159.87401,-1.2013643,1237654668666142852,51.50457,223.8902,93.8849,43.98612,1.932562,12.4036,34.18497,51.87165,42.56793,24.67632,74.42948,1.2185617200554504,2.134421040091738,17.68893831090542,3.016230945294922
135,274,GALAXY,128,51913,0.0966225,159.85098,-1.2149411,1237654668666142840,99.95011,382.9431,94.88154,89.57354,1.654791,12.84882,36.31777,74.13834,52.84783,38.56749,116.3285,1.4028644127866745,1.0592585712253866,21.94704346349479,3.016232064881588
136,274,GALAXY,131,51913,0.1073855,159.8389,-0.78854385,1237654669203013757,55.09372,209.119,32.10259,54.93783,0.3969474,18.15519,44.20469,49.88129,40.81655,48.23144,145.4772,1.2220849140850953,0.5843439757267442,111.36158090467401,3.016231735979685
137,274,GALAXY,140,51913,0.02719358,159.92876,-0.70793702,1237654669203079292,39.80713,192.8379,47.68316,63.1636,5.484209,45.2044,120.2009,56.48213,43.75245,40.05935,120.8282,1.2909478212077266,0.7549151726627361,21.917636618152226,3.016229669228282
138,274,QSO,141,51913,0.1384492,160.49358,-0.50143401,1237648720685301979,51.76222,220.517,124.6331,73.42831,7.790218,148.2321,455.3108,85.72,82.80284,77.09065,232.5232,1.035230192587597,1.6973439808161186,58.44647736430482,3.0162308918137284
139,274,GALAXY,144,51913,0.03641907,160.44369,-0.60057035,1237648720685301897,20.81548,78.18614,49.04461,42.39027,0.7406809,8.203101,24.50504,21.82055,14.34235,5.574663,16.81447,1.5214068824146671,1.156978004622287,33.08447672945259,3.0162307569085343
140,274,GALAXY,145,51913,0.1385455,160.48561,-0.20784114,1237648721222172845,22.90032,111.2851,14.36166,15.12389,0.2815252,2.248288,6.383342,16.96008,12.7982,13.4661,40.61686,1.3251926052101077,0.9496009293905207,22.674140716355055,3.016230385932081
141,274,GALAXY,148,51913,0.1329735,160.45323,-0.58184824,1237648720685301921,5.15583,30.30237,21.6034,11.75207,2.897393,2.382959,10.00737,24.75877,10.0513,14.87633,44.87045,2.4632405758459104,1.8382633867905824,3.4539221983348476,3.0162311537859137
142,274,GALAXY,149,51913,0.07416783,160.43021,-0.33546189,1237654669740146871,61.23188,312.0428,49.20819,54.98158,4.231081,9.497132,23.25646,58.74191,48.9497,53.45837,161.2428,1.2000463741350815,0.8949941052985382,5.496576406833148,3.0162311346193307
143,274,GALAXY,154,51913,0.1383506,160.45348,-0.61704631,1237648720685301915,20.94703,126.4493,18.23005,9.846144,3.288212,7.209784,7.844707,19.80401,11.96604,19.77993,59.66085,1.6550178672309304,1.8514913046163044,2.385705970296319,3.016231604459672
144,274,GALAXY,162,51913,0.1371191,160.34592,-0.6041006,1237648720685236407,47.93208,217.2379,16.7101,18.93518,2.270326,7.15964,9.124047,27.981,21.02689,24.08162,72.63572,1.3307246102490669,0.8824896304128084,4.018826811656123,3.0162306356466053
145,274,GALAXY,163,51913,0.08692535,160.11941,-0.61814091,1237648720685170803,28.38828,132.8454,18.61873,18.59086,0.9131827,4.058598,9.347174,24.83809,22.26331,15.50244,46.75895,1.1156512665906373,1.0014991237629673,10.235820279994355,3.016231638374346
146,274,GALAXY,168,51913,0.1335751,160.18716,-0.32688012,1237654669740081298,26.38251,131.8196,13.4323,35.24236,2.276275,9.348572,11.01442,28.08392,17.25632,24.49227,73.87434,1.627457070800727,0.3811407635583996,4.838791446551932,3.016230835279866
147,274,GALAXY,170,51913,0.1117112,160.28364,-0.44832835,1237648720685236371,17.91509,85.44715,12.27891,22.00019,1.526698,2.363309,5.67053,18.8334,13.95327,14.24493,42.96599,1.3497481235581337,0.5581274525356372,3.7142447294749843,3.016230335986207
148,274,GALAXY,176,51913,0.09528587,160.25686,-0.37563064,1237654669740081353,112.0035,393.1623,144.0423,176.147,2.131198,56.8978,169.4951,56.28238,61.21407,21.14323,63.77286,0.9194353520358964,0.8177391610416301,79.53043311789895,3.0162307272824447
149,274,GALAXY,177,51913,0.1327785,160.15053,-0.22097105,1237654669740015726,-4.17492,5.311531,10.33264,2.940621,3.177172,7.038794,5.013668,8.583978,7.146653,1.973556,5.952702,1.20111862154214,3.5137612089419203,1.5780285108895584,3.016231614405672
150,274,GALAXY,184,51913,0.07470067,160.03518,-0.60001098,1237648720685105353,40.20622,146.4775,47.25072,39.97256,1.979057,6.292885,15.40564,32.43192,19.25313,15.98842,48.22477,1.684501169420245,1.1820789061296049,7.784333649814028,3.016231122274746
151,274,GALAXY,189,51913,0.0963623,159.8893,-0.64443766,1237654669203079276,39.70142,182.9993,38.68361,14.78862,1.390091,3.675975,8.072514,25.89314,21.81803,22.73088,68.56157,1.1867771746578402,2.6157687465091404,5.807183846237405,3.0162303439198133
152,274,GALAXY,198,51913,0.1330486,160.03427,-0.42164873,1237648720685105352,7.242671,34.17255,7.979209,1.600139,0.3190352,2.602067,3.26464,8.645634,4.129266,5.449252,16.4362,2.0937459587248677,4.986572416521315,10.232852048927516,3.0162304844775023
153,274,GALAXY,201,51913,0.1247547,159.70357,-1.1429764,1237654668666077398,9.164812,19.14505,13.13356,11.11413,0.6583758,31.06744,7.821968,9.36939,5.035521,4.446077,13.4104,1.8606595027604886,1.1816993322914164,11.880703999144563,3.016232062557621
154,274,GALAXY,204,51913,0.0968226,159.65667,-0.9482728,1237648720148103303,47.54902,211.2305,39.12666,35.925,0.6397318,3.668029,12.82352,36.07758,29.37762,22.74671,68.60932,1.2280634033662359,1.0891206680584553,20.04515017074343,3.016230479045101
155,274,GALAXY,210,51913,0.03940077,159.66746,-1.2131885,1237654668666077363,16.13024,62.82761,28.04605,33.84675,0.1206477,4.802718,14.7612,22.88981,14.97118,9.66958,29.16568,1.5289249077227045,0.8286187004660713,122.34961793718406,3.016230280942916
156,274,GALAXY,216,51913,0.075511,159.72458,-0.9416329,1237648720148103446,23.40601,81.34144,52.63453,44.64487,2.660122,9.910714,30.46326,27.97551,28.65319,26.78608,80.79301,0.9763488812240453,1.1789603150373156,11.451828149235261,3.0162311917234623
157,274,GALAXY,221,51913,0.1236402,159.80329,-0.53503076,1237648720685039749,145.5804,716.1961,72.65284,81.24866,2.548957,16.62294,36.95411,108.0559,82.17245,89.06505,268.6407,1.314989391213235,0.8942035474800446,14.497737702126791,3.016230272143787
158,274,GALAXY,224,51913,0.1339178,159.71842,-0.51353102,1237648720684974261,36.6601,142.5546,60.71894,47.1291,3.91761,32.08773,105.6736,44.62819,34.95455,30.95598,93.37038,1.276749092750443,1.2883534801216234,26.973996901171887,3.0162307896567966
159,274,GALAXY,230,51913,0.07704032,159.81541,-0.65471634,1237654669203013744,265.1616,1288.914,369.8804,348.973,11.59037,408.5246,1184.588,311.9319,248.0768,245.3586,740.0583,1.257400530803364,1.059911225223728,102.20450253098046,3.0162313446522764
160,274,GALAXY,231,51913,0.1103091,159.72886,-0.18761725,1237648721221845149,30.79987,139.3893,14.98566,25.92337,1.137036,2.583431,6.335886,23.28702,16.83339,16.23907,48.98077,1.3833826698009133,0.578075304252495,5.572282671788757,3.016229993466374
161,274,GALAXY,232,51913,0.04991302,159.79762,-0.015888204,1237648721221910551,39.58924,163.1851,30.04611,36.18743,1.937813,6.731697,16.19377,25.98729,19.8427,25.30421,76.32333,1.309665015345694,0.8302913470229856,8.356724823293064,3.016230500774377
162,274,GALAXY,234,51913,0.2189591,159.74356,-0.41071911,1237654669739884548,39.26342,195.4863,30.75547,27.27663,2.690763,2.241939,17.86546,39.63126,30.23222,37.39593,112.7948,1.3108948003156895,1.127539215804885,6.639551681065928,3.0162319803251316
163,274,GALAXY,235,51913,0.1327375,159.7668,-0.030929828,1237648721221845221,7.339859,22.60321,0.442837,3.157786,2.028128,1.383353,4.028919,4.878171,2.114494,3.60139,10.86262,2.307015768311473,0.14023654547838263,1.9865210677038134,3.016229844587784
164,274,GALAXY,239,51913,0.06400023,159.6316,-0.064908295,1237648721221845089,71.10148,281.5497,60.4418,63.39954,3.061063,12.89582,34.68307,61.58701,43.41236,27.53765,83.0599,1.4186515084644096,0.9533476110394492,11.330400583065426,3.016230506234192
165,274,GALAXY,243,51913,0.1073238,159.57794,-1.0192121,1237648720148037890,6.045731,10.05667,9.177032,6.02867,0.6408429,2.628513,7.434949,6.96803,3.238458,4.56394,13.7659,2.1516505694994343,1.522231603322126,11.601827842674078,3.016231589372341
166,274,GALAXY,245,51913,0.07409647,159.29502,-0.69015552,1237654669202817150,20.02362,56.17194,10.19212,13.66843,0.6516504,3.652918,6.371963,13.42583,5.318917,10.19464,30.74939,2.5241661037387875,0.7456686686034898,9.778192417283869,3.016231078292122
167,274,GALAXY,246,51913,0.1390934,159.56451,-1.1336494,1237654668666011922,6.836979,33.76092,1.865836,6.563738,1.032819,2.356964,2.027849,1.909959,3.033479,3.596785,10.84873,0.6296265772731573,0.2842642408944416,1.9634117885127984,3.016229771865708
168,274,GALAXY,248,51913,0.09270848,159.44306,-0.77495948,1237654669202882688,79.89584,315.8736,72.92106,58.78703,3.203478,9.124831,26.02696,59.10804,43.53508,37.34836,112.6513,1.357710609467124,1.2404276929792166,8.124594581264487,3.0162315025345157
169,274,GALAXY,257,51913,0.09658697,159.40749,-0.77110643,1237654669202817330,16.49984,135.6057,11.24895,12.66285,1.386672,4.971243,10.9706,24.45536,18.87996,23.7804,71.72717,1.2953078290420106,0.8883426716734385,7.911459955923246,3.0162305932616778
170,274,GALAXY,261,51913,0.09500289,159.54624,-0.61989562,1237648720684908689,36.27508,134.0078,40.95476,35.73225,2.005943,4.196248,10.54953,28.94261,10.08586,13.79853,41.61957,2.869622421885689,1.1461567631481364,5.259137472998985,3.0162321638609333
171,274,GALAXY,263,51913,0.09673434,159.61164,-0.41514913,1237654669739819130,9.533627,45.12081,13.8162,16.04832,0.4451791,4.178681,8.17861,10.30263,11.79286,9.956968,30.03252,0.8736328592046375,0.8609125441167673,18.37150486175115,3.0162314471634337
172,274,GALAXY,266,51913,0.09460202,159.54091,-0.22074377,1237654669739753606,56.67414,231.3324,35.05777,33.87014,3.779892,3.986887,11.8656,37.16892,25.46486,27.72359,83.62075,1.4596161141274682,1.0350642188074806,3.1391373086850103,3.01623094267373
173,274,GALAXY,268,51913,0.09432663,159.42536,-0.55610357,1237648720684843336,6.884019,41.48578,9.501594,7.656657,2.127224,3.461801,9.96874,10.24172,8.005276,10.07265,30.38144,1.2793712546575533,1.2409585541052708,4.686267172615578,3.0162310811951176
174,274,GALAXY,271,51913,0.2227749,159.49476,-0.096064599,1237648721221779557,87.50334,394.8306,88.30347,97.44852,2.610365,29.94392,84.69439,105.7065,81.59463,113.865,343.4432,1.2955080499782892,0.9061550652590722,32.445420468018845,3.0162315022175386
175,274,GALAXY,272,51913,0.09644731,159.41494,-0.1804924,1237648721221714095,22.48347,90.43021,17.38467,8.289457,2.115377,1.632066,5.459514,13.37799,12.27358,11.96772,36.09739,1.0899827108309066,2.097202506750442,2.5808704547700008,3.016229490663217
176,274,GALAXY,273,51913,0.1237914,159.60197,-0.19006922,1237648721221779630,41.79396,208.5446,19.4303,19.67792,1.576447,0.6062422,12.57261,32.10117,23.24152,30.09307,90.76766,1.3811992503072088,0.9874163529478724,7.975282391352199,3.0162313117272515
177,274,GALAXY,275,51913,0.126486,159.56216,0.010316133,1237654670276624635,13.6163,64.02792,14.81799,4.973042,2.567358,4.801986,7.347261,12.22834,8.433296,11.33061,34.17575,1.4500072095180816,2.9796631518495116,2.8617983935236144,3.0162321357808626
178,274,GALAXY,276,51913,0.09629866,159.60492,-0.39194134,1237654669739819119,17.30387,68.23878,58.85875,35.66664,5.209364,24.88076,68.47668,14.59767,19.37082,19.28299,58.16194,0.7535907101506287,1.650246560932008,13.144921337806306,3.0162303667636605
179,274,GALAXY,280,51913,0.1316363,159.42281,-0.02234853,1237648721221714102,125.7197,541.5668,95.55604,116.0189,4.333879,23.43146,71.51575,92.81918,70.46462,51.93839,156.6582,1.3172451650204033,0.8236247714811983,16.50155668859237,3.0162313464086967
180,274,GALAXY,281,51913,0.08837735,159.10707,-0.81776249,1237654669202686133,75.98149,294.9728,61.31358,71.70762,3.510757,10.07855,30.65468,52.94896,35.50238,36.14906,109.0339,1.4914200118414596,0.8550497143818188,8.731643916112679,3.016230574183672
